309	epiceas	1	\N	\N	\N	357	39	358	40	\N	\N	\N	\N	0	16	2008-03-26 15:50:53	2008-08-25 11:45:10	\N	237	\N
310	Assoc. La boutique alimentaire	0	\N	311	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
311	Assoc. L'A.M.I.E.	0	\N	312	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
312	Boutsol	0	\N	313	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
313	AUBE	0	\N	314	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
314	Boutique alimentaire Secours Catholique	0	\N	315	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
315	Epicerie sociale - CCAS	0	\N	316	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
316	Association Coup de pouce	0	\N	317	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
317	La boutique alimentaire	0	\N	318	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
318	Assoc. La Boutique	0	\N	319	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
319	Epicerie Solidaire EPI'SOL 	1	\N	320	\N	\N	1304	\N	1305	\N	\N	1	\N	0	61	2008-03-26 15:50:53	2014-08-07 16:19:47	2015-09-22 00:00:00	237	https://apps.softinnov.fr/facturationzen/download/uuid/8914d602-f8b1-4971-8c23-e48be110141f
320	Epicerie solidaire le Co-Pain	1	\N	321	\N	577	120	761	121	\N	\N	1	\N	0	61	2008-03-26 15:50:53	2014-04-01 17:08:12	2014-09-07 00:00:00	237	\N
321	EPICERIE SOLIDAIRE 	1	\N	322	\N	5660	199	5662	200	\N	\N	1	\N	0	61	2008-03-26 15:50:53	2014-04-01 16:59:09	2014-09-01 00:00:00	237	\N
322	Association Croix Rouge 	0	\N	323	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
323	Le grain de Sel	1	\N	324	\N	\N	656	\N	657	\N	\N	1	\N	0	428	2008-03-26 15:50:53	2014-04-02 18:56:57	2014-11-04 00:00:00	237	\N
324	La court'Echelle	2	\N	325	\N	3154	798	3155	799	\N	\N	\N	\N	0	61	2008-03-26 15:50:53	2014-07-02 11:42:05	2015-03-09 00:00:00	237	\N
325	Assoc. Le coup de pouce	0	\N	326	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
326	L'Escale A SUPPRIMER	1	\N	327	\N	1188	351	\N	352	\N	\N	\N	\N	0	2	2008-03-26 15:50:53	2010-08-02 15:40:00	\N	237	\N
327	CCAS	0	\N	328	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
328	Epicerie Sociale	0	\N	329	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
329	Le Maillon	0	\N	330	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
330	A l'épi	0	\N	331	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
331	Epicerie sociale et solidaire "La pause"	0	\N	332	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
332	Assoc. Epicerie sociale d'Ermont	0	\N	333	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
333	CCAS - Marie	0	\N	334	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
334	Epicerie sociale - Le Grain d'Epice	0	\N	335	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
335	épicerie sociale	0	\N	336	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
336	Epices et riz	1	\N	337	\N	1831	502	1832	503	\N	\N	\N	\N	0	61	2008-03-26 15:50:53	2014-05-27 16:30:27	2015-06-30 00:00:00	237	\N
337	Epicerie Sociale Le Bel Epi	2	\N	338	\N	1191	355	1192	356	\N	\N	1	\N	0	61	2008-03-26 15:50:53	2014-05-14 11:51:18	2015-02-23 00:00:00	237	\N
338	Association On Pal Pou Vansé	1	\N	339	\N	2115	491	2116	492	\N	\N	1	\N	0	1015	2008-03-26 15:50:53	2014-04-03 16:56:16	2014-07-18 00:00:00	237	\N
339	FERMEE A.E.S.G. Association Epicerie Solidaire Guyanaise	1	\N	340	\N	601	154	\N	155	\N	\N	\N	\N	0	2	2008-03-26 15:50:53	2009-08-21 16:36:44	\N	237	\N
340	Centre Alimentaire Pédagogique de l'Ouest  La Réunion	0	\N	341	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
341	Les Volontaires Dionysiens	0	\N	342	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	1	2008-03-26 15:50:53	2008-03-26 15:50:53	\N	237	\N
342	Entr'Act	1	\N	400	\N	\N	64	\N	65	\N	\N	\N	\N	0	51	2009-03-17 14:59:59	2009-03-19 10:55:58	2013-08-03 00:00:00	237	\N
343	TEST	3	TEST	408	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	2	2009-03-20 10:26:00	2009-03-20 10:26:00	\N	237	\N
344	EPICERIE SOLIDAIRE JOSIANE	1	\N	426	\N	683	87	1002	88	\N	\N	\N	\N	0	472	2009-04-30 11:45:30	2014-01-20 17:36:21	\N	237	\N
345	EPICERIE SOLIDAIRE BREVINOISE	1	\N	427	\N	561	83	562	84	\N	\N	\N	\N	0	476	2009-04-30 11:45:55	2014-01-21 11:35:56	\N	237	\N
346	LA FRATERNELLE - A RECYCLER OU SUPPR	2	\N	428	\N	3561	73	566	74	\N	\N	\N	\N	0	2	2009-04-30 11:46:16	2011-12-07 16:17:21	\N	237	\N
347	Epicerie Solidaire  Brie Comte Robert	1	\N	429	\N	5289	77	563	78	\N	\N	\N	\N	0	61	2009-04-30 11:46:51	2014-08-14 19:52:24	2014-11-04 00:00:00	237	\N
348	epiceriesolidaireacielouvert	1	\N	430	\N	559	81	966	82	\N	\N	\N	\N	0	475	2009-04-30 11:47:52	2011-02-21 10:33:00	\N	237	\N
349	La Pioche	1	\N	440	\N	4177	97	\N	98	\N	\N	1	\N	0	428	2009-04-30 15:21:52	2014-04-01 15:12:47	2014-06-08 00:00:00	237	\N
351	EPI SOL	2	\N	493	\N	970	108	972	109	\N	\N	\N	\N	0	2	2009-05-13 12:49:00	2012-11-06 15:34:26	\N	237	\N
350	CABASSOL	2	\N	484	\N	518	113	519	114	\N	\N	\N	\N	0	94	2009-05-11 10:05:34	2009-05-14 16:08:47	2010-10-08 00:00:00	237	\N
352	SOLIFLO	2	\N	495	\N	999	110	925	111	\N	\N	\N	\N	0	470	2009-05-13 12:52:11	2014-04-14 11:19:45	\N	237	\N
353	formation	1	\N	498	\N	584	132	\N	133	\N	\N	\N	\N	0	1886	2009-05-13 14:48:50	2013-01-28 10:32:57	\N	237	\N
354	ENVIE	1	\N	499	\N	580	130	581	131	\N	\N	\N	\N	0	182	2009-05-13 14:50:48	2010-02-22 19:57:41	\N	237	\N
355	FORMATION Magali	1	\N	500	\N	586	134	587	135	\N	\N	\N	\N	0	183	2009-05-13 14:52:04	2014-01-20 09:58:17	\N	237	\N
356	FORMATION à prendre	2	\N	501	\N	895	173	1022	174	\N	\N	\N	\N	0	1856	2009-05-13 14:53:24	2013-01-16 15:33:51	\N	237	\N
357	FORMATION	1	\N	502	\N	\N	175	\N	176	\N	\N	\N	\N	0	2	2009-05-13 14:54:49	2009-12-01 17:50:23	\N	237	\N
358	Demo	1	atelier insertion	503	\N	582	128	583	129	\N	\N	\N	\N	0	2486	2009-05-13 14:56:09	2014-06-06 17:50:24	\N	237	\N
359	EPICERIE SOLIDAIRE FRED	1	\N	504	\N	1806	136	3257	137	\N	\N	\N	\N	0	473	2009-05-13 14:58:08	2012-03-19 14:35:18	\N	237	\N
360	EPISOL	1	\N	505	\N	1000	124	1005	125	\N	\N	\N	\N	0	61	2009-05-13 14:59:33	2014-04-01 15:51:37	\N	237	\N
361	Episol 59	1	\N	526	\N	8007	838	8010	839	\N	\N	1	\N	0	147	2009-05-15 16:53:09	2014-08-12 10:57:20	2014-08-31 00:00:00	237	\N
362	Episol 59	1	\N	527	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	2	2009-05-15 16:53:09	2009-05-15 16:53:09	\N	237	\N
363	Au Petit Plus	1	\N	528	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	2	2009-05-15 17:02:32	2009-05-15 17:02:32	2014-11-16 00:00:00	237	\N
385	EpiSol	1	\N	1186	\N	2074	575	2075	576	\N	\N	1	\N	0	61	2010-01-13 10:20:00	2014-05-16 12:58:42	2015-05-31 00:00:00	237	\N
364	 Croix Rouge	1	\N	639	\N	688	189	689	190	\N	\N	\N	\N	0	181	2009-06-08 10:52:55	2011-04-08 17:13:14	2012-07-14 00:00:00	237	\N
365	Epicerie CCAS Pont Evèque	2	\N	671	\N	\N	1616	7935	1617	\N	\N	\N	\N	0	1456	2009-06-23 14:01:09	2014-07-21 14:40:18	2014-09-09 00:00:00	237	\N
366	La musette	1	\N	740	\N	2218	203	\N	204	\N	\N	1	\N	0	61	2009-07-08 14:21:08	2014-04-01 17:18:15	2014-11-21 00:00:00	237	\N
367	CCAS de Lodève	2	\N	759	\N	1890	207	1891	208	\N	\N	1	\N	0	61	2009-07-15 16:01:35	2014-06-09 14:39:26	2015-07-06 00:00:00	237	\N
368	CCAS de Clermont l'Hérault	2	\N	760	\N	1725	397	\N	398	\N	\N	1	\N	0	61	2009-07-15 16:48:01	2014-07-11 17:55:47	2015-09-17 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/a7f4387f-9d9d-4a98-9baa-9adbcbe4985d
369	Ti Degra de Cayenne 	3	Entreprise d'insertion	827	\N	901	253	902	254	\N	\N	1	\N	0	61	2009-08-21 16:37:48	2014-08-14 13:05:39	2014-07-21 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/b12c5ce7-c9ff-4098-bebf-1815329a108b
370	Le Partage	1	\N	833	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	2	2009-08-28 17:52:30	2009-08-28 17:52:30	\N	237	\N
371	LA BOUS-SOL¹	1	\N	903	\N	938	255	939	256	\N	\N	1	\N	0	61	2009-09-24 11:02:55	2014-04-01 17:38:44	2014-09-23 00:00:00	237	\N
372	Le Panier Garni	2	\N	905	\N	952	261	953	262	\N	\N	1	\N	0	428	2009-09-24 15:54:51	2014-07-31 15:05:44	2014-12-10 00:00:00	237	\N
373	HORONIA EPICERIE SOLIDAIRE	1	\N	985	\N	\N	803	\N	804	\N	\N	\N	\N	0	299	2009-10-12 15:57:14	2011-03-21 10:23:36	2011-12-30 00:00:00	237	\N
374	Epicerie de Croix	1	\N	986	\N	\N	984	4114	985	\N	\N	1	\N	0	61	2009-10-12 16:03:16	2014-04-01 18:51:29	\N	237	\N
375	EPICERIE SOLIDAIRE DE RONCHIN	2	\N	987	\N	1006	289	1007	290	\N	\N	1	\N	0	61	2009-10-12 16:12:50	2014-07-02 11:16:46	2015-03-11 00:00:00	237	\N
376	Epicerie de COURRIERES	1	\N	988	\N	1053	320	1454	321	\N	\N	1	\N	0	61	2009-10-12 16:18:09	2014-07-02 11:07:43	2014-12-16 00:00:00	237	\N
377	Chevilly Larue	1	\N	994	\N	1893	470	1894	471	\N	\N	1	\N	0	61	2009-10-19 14:14:57	2014-04-01 20:07:45	2015-01-10 00:00:00	237	\N
378	Tous Ensemble	1	\N	995	\N	\N	\N	\N	\N	\N	\N	1	\N	0	61	2009-10-19 15:07:48	2014-04-01 18:47:59	2015-04-05 00:00:00	237	\N
382	Les Saveurs du Marché	1	\N	1081	\N	1403	410	1404	411	\N	\N	1	\N	0	61	2009-11-12 15:01:57	2014-05-13 16:50:46	2014-12-26 00:00:00	237	\N
379	KOUD'POUSS	1	\N	1020	\N	1214	357	1215	358	\N	\N	\N	\N	0	421	2009-10-22 16:31:29	2014-04-25 15:42:03	2014-03-10 00:00:00	237	\N
380	EPI TROIS-PAYS	2	\N	1042	\N	5942	384	5944	385	\N	\N	1	\N	0	61	2009-10-28 12:39:31	2014-08-19 13:39:55	2015-01-15 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/de4a1ee1-2254-4c18-a300-b2712eda8e19
381	LA POIRE EN DEUX	1	\N	1077	\N	1164	345	1165	346	\N	\N	1	\N	0	61	2009-11-10 16:15:06	2014-04-01 19:53:14	2014-12-29 00:00:00	237	\N
383	Epicerie Solid'her	1	\N	1088	\N	1216	359	1565	360	\N	\N	1	\N	0	61	2009-11-17 15:44:46	2014-04-01 19:39:13	2014-12-20 00:00:00	237	\N
384	LE BASTION	2	\N	1129	\N	1267	371	1268	372	\N	\N	\N	\N	0	61	2009-11-23 14:27:16	2014-08-01 14:04:36	2015-03-05 00:00:00	237	https://apps.softinnov.fr/facturationzen/download/uuid/5ab47653-42ec-4e51-8d00-39f2c0fd62a2
386	Epicerie Sociale 	2	\N	1309	\N	1311	393	1312	394	\N	\N	1	\N	0	61	2010-02-05 15:49:20	2014-04-02 18:58:37	2014-11-14 00:00:00	237	\N
387	Epicerie L'Oustal	1	\N	1340	\N	1352	401	1353	402	\N	\N	1	\N	0	61	2010-02-08 16:38:21	2014-06-06 17:27:00	2015-07-06 00:00:00	237	\N
388	Asso Nationale des Gens du Voyage	1	\N	1378	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	2	2010-02-18 11:16:23	2010-02-18 11:16:23	\N	237	\N
389	Epicerie Solidaire du centre socioculurel du Barbezilien	1	\N	1421	\N	1624	464	1625	465	\N	\N	1	\N	0	61	2010-03-01 12:58:41	2014-07-11 12:06:15	2015-05-30 00:00:00	237	https://apps.softinnov.fr/facturationzen/download/uuid/d5380258-3eb0-4f2d-b502-fadbb3bd9e95
390	Lescale 81	1	\N	1463	\N	\N	442	7703	443	\N	\N	1	\N	0	61	2010-03-05 10:53:17	2014-07-15 17:32:46	2015-06-01 00:00:00	237	https://apps.softinnov.fr/facturationzen/download/uuid/76581562-b68a-4fa3-8fc3-e67185641c70
391	Epicerie de Fruges	2	\N	1464	\N	1515	451	1516	452	\N	\N	1	\N	0	61	2010-03-05 11:28:14	2014-06-09 15:25:28	2015-05-31 00:00:00	237	\N
392	BAS IMAGINE 84	1	\N	1511	\N	\N	472	\N	473	\N	\N	\N	\N	0	481	2010-03-19 11:28:04	2010-04-15 13:32:06	2011-06-01 00:00:00	237	\N
393	Epicerie La Fourmi Gourmande	1	\N	1512	\N	\N	455	7942	456	\N	\N	1	\N	0	61	2010-03-19 11:33:08	2014-07-25 19:11:26	2015-06-09 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/e823eb94-e88b-4693-af94-7f5cfba93dfe
394	Epicerie Sociale	2	\N	1513	\N	\N	891	7650	892	\N	\N	1	\N	0	1155	2010-03-19 12:28:13	2014-04-24 09:40:07	2014-06-08 00:00:00	237	\N
395	Boutique Solidaire Foyalaise	1	\N	1547	\N	\N	1312	\N	1313	\N	\N	1	\N	0	61	2010-03-23 15:09:03	2014-04-02 15:34:57	2014-07-17 00:00:00	237	\N
396	Epicerie Solidaire Droit Au Travail	1	\N	1559	\N	7521	1552	7522	1553	\N	\N	1	\N	0	61	2010-03-24 11:37:31	2014-06-26 16:09:32	2015-06-01 00:00:00	237	\N
397	Le Trait d'Union	1	\N	1568	\N	1589	457	1590	458	\N	\N	1	\N	0	61	2010-03-29 10:39:18	2014-08-04 16:40:42	2015-07-06 00:00:00	237	https://apps.softinnov.fr/facturationzen/download/uuid/79d7ffea-d4a4-40de-950a-90faa8573ff0
398	Epicerie Solidaire des Amis de la Solidarité et de l'Insertion	1	\N	1580	\N	7880	480	7881	481	\N	\N	1	\N	0	61	2010-03-31 17:30:40	2014-07-09 16:43:05	2015-06-30 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/16e50750-bf97-4fdc-91d0-ce42b0fa8768
399	Epicerie Solidaire Brévinoise	1	\N	1687	\N	2773	721	2774	722	\N	\N	1	\N	0	538	2010-04-26 12:32:42	2014-05-22 10:30:11	2014-11-23 00:00:00	237	\N
400	LE PANIER DE L'EYRE	2	\N	1698	\N	1791	494	\N	495	\N	\N	1	\N	0	61	2010-04-27 16:44:22	2014-04-01 20:28:18	2015-01-03 00:00:00	237	\N
401	Epicerie Croix Rouge L'EPICEA	1	\N	1715	\N	\N	510	\N	511	\N	\N	\N	\N	0	545	2010-04-30 18:07:09	2011-04-12 14:54:23	\N	237	\N
402	Le Grenier des 4 saisons - CCAS de Puteaux	2	\N	1775	\N	\N	498	\N	499	\N	\N	1	\N	0	61	2010-05-27 11:02:53	2014-05-27 19:16:39	2015-05-10 00:00:00	237	\N
405	L'Eclaircie	1	\N	1833	\N	2402	646	2403	647	\N	\N	1	\N	0	61	2010-06-09 15:43:19	2014-07-15 15:45:50	2015-07-01 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/9efa078d-22e7-476c-9298-d0ace7b093e7
403	Epicerie Solidaire	1	\N	1829	\N	2147	587	2148	588	\N	\N	1	\N	0	61	2010-06-09 12:22:34	2014-04-02 17:04:40	2014-08-25 00:00:00	237	\N
404	Le Petit Marché	1	\N	1830	\N	\N	\N	\N	\N	\N	\N	1	\N	0	61	2010-06-09 12:36:25	2014-04-01 20:05:10	2014-07-07 00:00:00	237	\N
406	Epi Est	1	\N	1865	\N	\N	539	\N	540	\N	\N	1	\N	0	61	2010-06-23 12:43:43	2014-07-23 17:14:44	2015-09-11 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/25a5b831-37e5-492a-9a42-659cf13a920d
407	POTENTIEL	1	\N	1866	\N	2971	760	2972	761	\N	\N	\N	\N	0	596	2010-06-23 12:44:25	2012-02-15 12:26:59	2012-09-05 00:00:00	237	\N
408	Epicerie 	1	\N	1895	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	61	2010-07-06 13:55:56	2014-08-14 15:42:04	2014-07-05 00:00:00	237	\N
409	EPICERIE SOCIALE	2	\N	1942	\N	1958	514	1959	515	\N	\N	1	\N	0	61	2010-07-16 14:02:38	2014-04-02 17:34:08	2014-08-01 00:00:00	237	\N
410	les 4 vents	1	\N	1952	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	2	2010-07-21 15:48:09	2010-07-21 15:48:09	2014-11-21 00:00:00	237	\N
411	Centre Socio Culturel du Cerizéen	1	\N	1954	\N	2090	577	2091	578	\N	\N	1	\N	0	1355	2010-07-21 17:01:10	2014-09-01 16:31:23	2015-08-30 00:00:00	237	https://apps.softinnov.fr/facturationzen/download/uuid/4bdf0ada-c4cd-431c-8624-d024762537d7
412	L'Escale	1	\N	2001	\N	2003	535	2004	536	\N	\N	1	\N	0	61	2010-08-02 15:40:04	2014-04-01 20:00:25	2014-12-02 00:00:00	237	\N
413	Côté Cour	2	\N	2002	\N	2112	579	2544	580	\N	\N	1	\N	0	61	2010-08-02 16:17:18	2014-07-30 15:28:57	2015-08-31 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/bcb7273f-bb5d-4f33-9f21-d2f443c18e57
414	EPICERIE SOCIALE ET SOLIDAIRE / ESS	1	\N	2109	\N	2404	592	2407	593	\N	\N	1	\N	0	61	2010-08-30 12:08:18	2014-04-02 16:18:51	2014-09-16 00:00:00	237	\N
415	Epicerie Solidaire	2	\N	2126	\N	2129	583	2130	584	\N	\N	1	\N	0	61	2010-09-02 16:08:36	2014-08-04 14:44:50	2015-09-26 00:00:00	237	https://apps.softinnov.fr/facturationzen/download/uuid/8de65b43-c2a9-4e4a-ada1-cc446e00b6e2
416	L'Epicerie des 4 ponts	1	\N	2151	\N	\N	590	\N	591	\N	\N	1	\N	0	61	2010-09-07 11:04:52	2014-04-02 18:01:19	2014-10-17 00:00:00	237	\N
429	L'Atelier	1	\N	2691	\N	3061	774	\N	775	\N	\N	1	\N	0	428	2010-12-14 16:36:43	2014-04-02 18:19:44	2015-01-17 00:00:00	237	\N
417	Epicerie solidaire de la ville de DOLE	2	\N	2230	\N	4200	596	2241	597	\N	\N	1	\N	0	61	2010-09-15 14:32:11	2014-06-03 18:15:38	2015-06-08 00:00:00	237	\N
418	BOUTIK SALEENNE	2	\N	2272	\N	2879	738	2880	739	\N	\N	1	\N	0	61	2010-09-24 10:59:18	2014-06-18 15:05:37	2014-11-09 00:00:00	237	\N
419	le Panier du Talmondais	1	\N	2300	\N	2540	602	2947	603	\N	\N	1	\N	0	795	2010-09-29 15:00:16	2014-06-12 16:04:51	2014-11-15 00:00:00	237	\N
420	La Galinesse	2	\N	2303	\N	\N	611	\N	612	\N	\N	1	\N	0	61	2010-09-30 11:47:36	2014-04-02 17:52:27	2014-08-12 00:00:00	237	\N
421	Epicerie Solidaire de Lillebonne	2	\N	2323	\N	\N	1121	\N	1122	\N	\N	1	\N	0	61	2010-10-04 15:26:25	2014-04-02 18:27:08	2014-10-15 00:00:00	237	\N
422	EPICERIE DU SOLEIL	1	\N	2326	\N	6224	1119	4858	1120	\N	\N	1	\N	0	61	2010-10-05 11:27:21	2014-04-02 18:40:58	2014-12-16 00:00:00	237	\N
423	Epicerie Solidaire Maillol	1	\N	2337	\N	5818	962	5819	963	\N	\N	1	\N	0	61	2010-10-05 17:41:16	2014-06-12 16:57:43	2014-08-31 00:00:00	237	\N
424	CROQ LA VIE	1	\N	2338	\N	2536	679	2537	680	\N	\N	1	\N	0	61	2010-10-06 10:26:56	2014-04-18 13:28:06	2015-03-10 00:00:00	237	\N
425	Epi de Son	1	\N	2391	\N	5578	644	\N	645	\N	\N	\N	\N	0	725	2010-10-11 10:24:34	2013-10-01 10:44:11	2015-02-07 00:00:00	237	\N
426	BRIN D'S POIRES	2	\N	2470	\N	2490	663	2491	664	\N	\N	1	\N	0	61	2010-11-02 10:52:43	2014-06-09 15:23:01	2015-04-03 00:00:00	237	\N
427	Epicerie de Voiron ES Amandine	1	\N	2541	\N	2545	686	2546	687	\N	\N	1	\N	0	428	2010-11-15 16:00:26	2014-04-02 18:34:35	2014-01-17 00:00:00	237	\N
428	Epicerie de Billom	1	\N	2565	\N	2736	713	2737	714	\N	\N	1	\N	0	428	2010-11-22 13:27:16	2014-04-02 18:33:57	2015-02-09 00:00:00	237	\N
430	Epicerie le Coup d'Oeil	1	\N	2713	\N	2935	749	2934	750	\N	\N	\N	\N	0	61	2010-12-16 12:04:31	2014-05-30 12:59:17	2015-02-13 00:00:00	237	\N
431	Epicerie	1	\N	2723	\N	2857	736	2858	737	\N	\N	\N	\N	0	808	2010-12-20 12:43:10	2011-01-20 13:49:59	2012-01-09 00:00:00	237	\N
432	Vivre Ensemble En Provence	1	\N	2724	\N	2757	717	2758	718	\N	\N	\N	\N	0	61	2010-12-20 16:35:54	2014-06-26 17:35:16	2015-03-10 00:00:00	237	\N
433	Epicerie Solidaire Pédagogique du Lamentin	1	\N	2739	\N	\N	723	7678	724	\N	\N	1	\N	0	61	2010-12-28 15:17:44	2014-06-02 16:28:37	2015-04-04 00:00:00	237	\N
434	Epicerie Sociale et Solidaire de Kermaria	2	\N	2786	\N	2804	725	2805	726	\N	\N	1	\N	0	61	2011-01-07 19:42:50	2014-04-17 16:03:20	2015-01-27 00:00:00	237	\N
435	SOLIDAGO	1	\N	2835	\N	2838	730	2839	731	\N	\N	1	\N	0	428	2011-01-14 16:46:26	2014-04-02 18:18:30	2015-01-23 00:00:00	237	\N
436	Epicerie de PLAN D'ORGON	1	\N	2876	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	2	2011-01-18 15:18:14	2011-01-18 15:18:14	\N	237	\N
474	EPICEA l'épicerie d' elles aussi	1	\N	4034	\N	4206	1008	4207	1009	\N	\N	1	\N	0	428	2011-10-03 10:17:39	2014-04-01 19:27:48	2014-10-09 00:00:00	237	\N
438	Le Coup de Pouce	1	\N	3021	\N	3033	766	3034	767	\N	\N	1	\N	0	61	2011-02-15 12:24:10	2014-04-17 12:33:41	2015-03-23 00:00:00	237	\N
437	Epicerie Solidaire des Sablons	1	\N	2953	\N	\N	755	\N	756	\N	\N	1	\N	0	61	2011-01-28 11:57:08	2014-06-03 18:34:58	2015-02-17 00:00:00	237	\N
499	Le Marché Solidaire	1	\N	4712	\N	4757	1105	4758	1106	\N	\N	1	\N	0	61	2012-02-20 13:21:37	2014-04-29 15:15:47	2015-04-04 00:00:00	237	\N
439	A Ciel Ouvert	1	\N	3046	\N	6743	772	6744	773	\N	\N	1	\N	0	428	2011-02-21 12:26:37	2014-04-02 18:12:48	2015-03-15 00:00:00	237	\N
440	Epicerie solidarité  Dom Tom Hérault/csf	1	\N	3073	\N	\N	796	\N	797	\N	\N	\N	\N	0	901	2011-02-28 14:32:06	2011-03-01 11:16:19	2012-03-13 00:00:00	237	\N
441	Chez SERGE	2	\N	3131	\N	3202	816	3203	817	\N	\N	1	\N	0	61	2011-03-16 11:45:05	2014-07-22 16:52:05	2015-06-14 00:00:00	237	https://apps.softinnov.fr/facturationzen/download/uuid/6ff7fb2d-1146-4746-87df-5ea1e3759ab9
442	Epicerie de Saint Germain du Puy	2	\N	3175	\N	\N	1576	7676	1577	\N	\N	1	\N	0	61	2011-03-21 18:11:50	2014-07-18 11:52:32	2015-04-04 00:00:00	238	https://apps.softinnov.fr/facturationzen/download/uuid/962ba443-e817-4732-a329-3683a96e6673
443	CCAS de Grabels	2	\N	3178	\N	3179	810	3180	811	\N	\N	1	\N	0	428	2011-03-22 13:04:59	2014-04-02 18:04:13	2014-05-19 00:00:00	237	\N
444	Épicerie Solidaire - MAS	1	\N	3209	\N	\N	819	\N	820	\N	\N	1	\N	0	428	2011-03-29 11:45:29	2014-04-02 18:01:50	2015-04-04 00:00:00	237	\N
445	SESAME	2	\N	3212	\N	5905	821	\N	822	\N	\N	1	\N	0	61	2011-03-29 14:34:12	2014-06-09 14:36:22	2015-06-07 00:00:00	237	\N
446	SOLEPI	1	\N	3219	\N	3246	823	3247	824	\N	\N	1	\N	0	925	2011-03-30 12:10:41	2014-08-05 23:01:36	2015-03-31 00:00:00	237	\N
447	Epicerie Lafamisol	1	\N	3245	\N	3254	825	3255	826	\N	\N	1	\N	0	428	2011-04-01 11:00:09	2014-04-02 17:59:52	2015-04-08 00:00:00	237	\N
448	REVE D'ENFANT	1	\N	3354	\N	\N	\N	\N	\N	\N	\N	1	\N	0	61	2011-04-15 15:44:08	2014-08-01 11:04:02	2015-04-20 00:00:00	237	https://apps.softinnov.fr/facturationzen/download/uuid/2f83cc95-82c2-4ece-a65e-2806ba7a5d88
